NAME,CZ,LOGMSTAR,LOGMH,RADEG,DEDEG,GRPCZ,CCR,CCB
ECO10174,6131.7,9.37,11.23,135.033,16.924,6131.7,1.16,1.0
ECO10175,7258.1,8.67,10.78,206.196,2.625,7258.1,1.31,1.0
ECO10176,5768.9,8.65,10.85,179.236,2.806,5768.9,1.21,1.0
ECO10177,6809.1,8.81,11.11,171.065,2.959,6804.5,1.14,1.0
ECO10178,5792.9,9.79,11.1,173.516,2.973,5792.9,1.0,1.0
ECO10179,6539.7,10.03,11.27,223.887,3.037,6539.7,1.05,1.0
ECO10180,6891.1,9.41,11.3,205.246,3.07,6891.1,1.15,1.0
ECO10181,7406.1,8.97,10.89,212.162,3.075,7406.1,1.1,1.0
ECO10182,7183.8,9.17,10.95,220.373,3.195,7183.8,1.05,1.0
ECO10183,7240.0,10.15,11.36,220.589,3.271,7240.0,1.08,1.0
ECO10184,7227.0,8.79,10.87,208.771,3.296,7227.0,1.16,1.0
ECO10185,6372.9,10.43,13.47,162.757,8.474,6361.0,1.08,1.0
ECO10186,5959.1,9.01,10.84,180.54,3.311,5959.1,1.13,1.0
ECO10187,6867.7,10.15,11.31,220.154,3.465,6867.7,1.07,1.0
ECO10188,6676.9,9.13,10.96,203.242,3.533,6676.9,1.07,1.0
ECO10189,7233.0,9.93,11.32,195.719,3.549,7233.0,1.18,1.0
ECO10190,6418.4,8.53,10.98,171.918,3.59,6553.2,1.18,1.0
ECO10191,5448.1,8.57,11.94,174.731,3.601,5483.5,1.26,1.0
ECO10192,5529.1,9.05,12.27,180.913,3.646,5602.4,1.35,1.0
ECO10193,7404.8,9.11,10.89,219.404,3.722,7404.8,1.1,1.0
ECO10194,7253.1,8.51,10.8,220.107,3.733,7253.1,1.31,1.0
ECO10195,6526.0,10.07,11.3,224.377,3.776,6526.0,1.07,1.0
ECO10196,4100.7,10.31,11.38,162.795,20.17,4100.7,1.15,1.0
ECO10197,7425.8,9.71,11.2,219.409,3.946,7425.8,1.07,1.0
ECO10198,6536.6,9.27,11.08,224.23,4.205,6536.6,1.12,1.0
ECO10199,6598.6,8.75,10.8,222.348,4.231,6598.6,1.29,1.0
ECO10200,7380.3,8.85,10.95,219.213,4.609,7380.3,1.12,1.0
ECO10201,7362.5,8.93,10.95,213.674,4.751,7362.5,1.13,1.0
ECO10202,5227.1,8.91,11.4,212.195,4.91,5227.1,1.06,1.0
ECO10203,7249.6,8.91,10.94,210.897,4.928,7249.6,1.14,1.0
ECO10204,7223.4,8.81,10.88,213.855,4.934,7223.4,1.12,1.0
ECO10205,6827.7,8.81,10.93,219.915,5.102,6827.7,1.15,1.0
ECO10206,6540.8,9.47,11.2,156.96,2.119,6540.8,1.11,1.0
ECO10207,2934.3,9.93,11.55,162.824,13.946,2944.4,1.11,1.0
ECO10208,7130.3,8.89,10.91,170.23,2.026,7130.3,1.08,1.0
ECO10209,5953.1,8.61,10.81,184.372,1.199,5953.1,1.34,1.0
ECO10210,6151.1,8.41,10.81,183.895,1.286,6151.1,1.3,1.0
ECO10211,7219.5,8.37,10.75,198.637,0.592,7219.5,1.49,1.0
ECO10212,7423.9,8.57,10.86,211.717,0.0,7423.9,1.17,1.0
ECO10213,7075.6,8.25,12.48,211.327,-0.571,7233.4,1.61,1.0
ECO10214,2954.5,9.21,11.55,162.833,14.023,2944.4,1.13,1.0
ECO10215,7345.0,8.45,11.27,211.008,-0.423,7330.8,1.5,1.0
ECO10216,7411.2,8.61,10.91,210.401,0.794,7411.2,1.12,1.0
ECO10217,4257.1,8.37,10.79,208.2,1.963,4257.1,1.44,1.0
ECO10218,5080.3,8.65,10.82,201.669,-0.622,5080.3,1.27,1.0
ECO10219,6499.1,8.93,10.99,163.699,2.948,6499.1,1.12,1.0
ECO10220,7401.4,8.55,10.8,167.216,2.858,7401.4,1.29,1.0
ECO10221,6953.9,8.47,10.78,199.427,3.604,6953.9,1.35,1.0
ECO10222,7107.4,9.13,11.34,204.043,3.312,6997.7,1.15,1.0
ECO10223,7406.4,9.05,10.77,207.976,2.296,7406.4,1.43,1.0
ECO10224,7394.2,9.57,11.02,213.093,1.365,7394.2,1.05,1.0
ECO10225,6481.4,11.01,13.47,162.856,8.567,6361.0,1.0,1.0
ECO10226,7156.5,9.01,11.3,134.62,3.369,7065.6,1.11,1.0
ECO10227,6981.0,10.09,11.34,135.588,3.616,6981.0,1.1,1.0
ECO10228,3445.4,9.01,11.7,140.642,3.084,3451.8,1.1,1.0
ECO10229,3171.1,8.41,10.8,146.911,4.822,3171.1,1.34,1.0
ECO10230,6875.3,8.63,10.8,149.918,3.293,6875.3,1.28,1.0
ECO10231,5281.6,9.13,10.98,162.688,3.514,5281.6,1.09,1.0
ECO10232,6639.5,9.35,10.99,163.216,5.623,6639.5,1.06,1.0
ECO10233,7054.6,10.09,11.27,163.634,5.207,7054.6,1.12,1.0
ECO10234,7409.5,8.89,11.04,165.471,3.727,7409.5,1.14,1.0
ECO10235,6463.7,8.67,10.79,165.212,4.392,6463.7,1.31,1.0
ECO10236,6235.6,10.89,13.47,162.86,8.299,6361.0,1.0,1.0
ECO10237,6590.7,8.93,11.62,165.08,4.172,6596.8,1.28,1.0
ECO10238,7002.2,8.67,10.88,166.499,4.514,7002.2,1.17,1.0
ECO10239,7406.8,9.89,11.32,166.374,3.66,7406.8,1.19,1.0
ECO10240,7341.9,8.49,10.77,210.555,4.095,7341.9,1.5,1.0
ECO10241,7332.9,8.79,10.8,131.722,41.407,7332.9,1.29,1.0
ECO10242,7336.9,8.59,10.92,134.877,41.556,7336.9,1.1,1.0
ECO10243,7197.0,9.89,11.21,132.028,40.875,7197.0,1.03,1.0
ECO10244,7100.4,8.85,10.96,168.832,4.206,7100.4,1.08,1.0
ECO10245,6716.4,9.83,12.1,168.569,4.192,6848.6,1.0,1.0
ECO10246,6749.2,9.63,11.16,170.505,4.96,6749.2,1.1,1.0
ECO10247,3336.1,10.65,11.96,162.928,43.713,3343.5,1.02,1.0
ECO10248,6651.9,8.89,10.87,171.252,5.471,6651.9,1.14,1.0
ECO10249,5958.4,9.29,10.96,175.291,4.626,5958.4,1.02,1.0
ECO10250,6142.9,9.05,11.82,180.881,4.168,6049.7,1.24,1.0
ECO10251,6268.9,9.19,12.23,180.628,4.405,6280.1,1.12,1.0
ECO10252,6493.5,9.17,10.87,180.758,4.119,6493.5,1.1,1.0
ECO10253,5970.8,9.15,10.86,180.337,5.175,5970.8,1.1,1.0
ECO10254,5615.3,9.11,11.04,184.625,4.307,5615.3,1.1,1.0
ECO10255,7393.9,9.27,10.91,193.039,4.563,7393.9,1.06,1.0
ECO10256,7051.5,8.57,10.83,199.413,5.207,7051.5,1.22,1.0
ECO10257,6388.6,8.91,10.98,201.423,4.464,6388.6,1.08,1.0
ECO10258,3351.0,8.73,11.96,162.951,43.764,3343.5,1.14,1.0
ECO10259,7077.9,8.79,11.38,203.008,5.537,7047.6,1.15,1.0
ECO10260,6641.8,9.01,12.13,205.13,4.619,6787.3,1.13,1.0
ECO10261,6489.9,9.01,10.93,203.274,3.883,6489.9,1.07,1.0
ECO10262,6638.1,9.49,12.42,203.641,4.919,6722.2,1.08,1.0
ECO10263,6999.9,9.71,13.17,205.076,5.064,6922.5,1.05,1.0
ECO10264,6902.4,9.15,12.94,207.472,4.178,7047.3,1.11,1.0
ECO10265,7062.5,8.91,10.98,206.676,3.46,6997.4,1.28,1.0
ECO10266,6932.3,9.21,10.98,206.553,3.506,6997.4,1.12,1.0
ECO10267,7089.6,8.55,12.75,204.714,4.432,6877.2,1.21,1.0
ECO10268,6966.4,9.63,13.17,205.495,4.764,6922.5,1.05,1.0
ECO10269,5972.7,9.21,13.47,162.891,8.165,6361.0,1.15,1.0
ECO10270,7105.8,9.17,12.94,207.42,4.235,7047.3,1.05,1.0
ECO10271,7372.3,9.93,11.21,209.7,4.907,7372.3,1.11,1.0
ECO10272,7268.0,9.35,11.07,210.271,5.108,7268.0,1.11,1.0
ECO10273,7461.1,8.71,10.86,210.219,4.906,7461.1,1.17,1.0
ECO10274,6827.2,9.01,10.99,130.183,37.01,6827.2,1.07,1.0
ECO10275,7446.7,9.95,11.18,150.969,46.533,7446.7,1.04,1.0
ECO10276,7120.6,9.85,11.3,194.908,4.976,7152.1,1.05,1.0
ECO10277,7232.4,8.75,10.89,236.592,-0.827,7232.4,1.16,1.0
ECO10278,7060.5,10.21,12.05,151.38,44.567,6998.4,1.16,1.0
ECO10279,6409.1,9.27,13.5,234.032,43.647,5914.8,1.02,1.0
ECO10280,5994.9,10.35,11.57,135.063,17.409,5994.9,1.07,1.0
ECO10281,5994.5,11.11,12.45,162.924,18.481,5994.5,1.02,1.0
ECO10282,6187.5,8.97,13.5,234.084,43.413,5914.8,1.42,1.0
ECO10283,6968.0,8.97,11.3,236.051,41.63,6918.9,1.07,1.0
ECO10284,7168.5,8.89,10.95,132.198,44.668,7168.5,1.09,1.0
ECO10285,7322.9,8.45,10.79,134.671,37.042,7322.9,1.44,1.0
ECO10286,7217.7,8.83,11.92,136.242,41.493,7302.8,1.21,1.0
ECO10287,7219.4,9.09,10.89,136.318,36.157,7219.4,1.1,1.0
ECO10288,6991.0,8.97,10.97,137.14,35.818,6991.0,1.13,1.0
ECO10289,7316.2,9.03,11.51,137.227,37.552,7356.6,1.15,1.0
ECO10290,7283.3,8.75,12.33,138.142,35.709,7005.7,1.18,1.0
ECO10291,5414.5,9.51,10.98,139.242,6.715,5414.5,1.05,1.0
ECO10292,6726.2,9.89,11.87,162.935,15.964,6617.4,1.09,1.0
ECO10293,7294.3,9.17,11.49,140.262,42.695,7349.6,1.15,1.0
ECO10294,5903.4,8.45,10.84,140.447,6.672,5903.4,1.24,1.0
ECO10295,7062.6,9.89,11.12,141.071,39.19,7062.6,1.01,1.0
ECO10296,4953.5,8.79,12.27,141.19,49.445,4940.5,1.17,1.0
ECO10297,7250.6,9.25,11.02,144.432,6.021,7250.6,1.08,1.0
ECO10298,6600.2,9.27,10.93,144.59,6.525,6600.2,1.06,1.0
ECO10299,6603.4,8.75,11.9,144.677,7.737,6552.7,1.16,1.0
ECO10300,4827.7,8.69,10.87,145.128,7.49,4827.7,1.17,1.0
ECO10301,7426.3,9.93,11.18,145.879,7.042,7426.3,1.08,1.0
ECO10302,6875.9,9.65,12.27,163.064,49.696,6858.8,1.06,1.0
ECO10303,5322.0,9.13,11.07,146.311,42.445,5420.8,1.08,1.0
ECO10304,6209.9,8.59,10.87,146.492,5.252,6209.9,1.12,1.0
ECO10305,7085.1,8.97,10.89,146.774,5.033,7085.1,1.1,1.0
ECO10306,5102.6,9.13,10.86,148.503,43.045,5102.6,1.13,1.0
ECO10307,5154.4,8.55,10.83,148.7,38.45,5154.4,1.24,1.0
ECO10308,7039.7,8.95,12.03,152.737,45.956,7147.8,1.08,1.0
ECO10309,6771.2,9.03,10.86,153.551,7.997,6771.2,1.12,1.0
ECO10310,6894.0,8.67,10.78,154.737,42.176,6894.0,1.33,1.0
ECO10311,6572.8,8.73,10.86,157.8,7.025,6572.8,1.17,1.0
ECO10312,6703.0,9.33,11.04,157.924,5.576,6703.0,1.06,1.0
ECO10313,6512.8,9.63,13.47,162.997,8.945,6361.0,1.14,1.0
ECO10314,5559.4,9.01,11.64,160.276,6.524,5588.0,1.09,1.0
ECO10315,5679.0,8.65,10.81,161.042,6.966,5679.0,1.25,1.0
ECO10316,6558.7,9.73,11.19,161.182,7.789,6558.7,1.12,1.0
ECO10317,6467.1,8.55,11.63,163.554,49.223,6594.0,1.26,1.0
ECO10318,6892.5,9.05,12.37,163.701,47.471,6680.5,1.11,1.0
ECO10319,6566.7,9.83,11.87,163.724,48.944,6776.4,1.05,1.0
ECO10320,6775.6,8.75,12.37,163.725,47.669,6680.5,1.16,1.0
ECO10321,7170.1,8.41,10.79,165.46,48.903,7170.1,1.47,1.0
ECO10322,6138.8,10.41,11.66,166.284,10.281,6104.8,1.11,1.0
ECO10323,7394.0,8.93,11.81,166.637,48.618,7408.9,1.17,1.0
ECO10324,3463.3,10.27,11.9,162.992,3.792,3443.9,1.02,1.0
ECO10325,7303.6,9.23,11.09,170.218,9.731,7303.6,1.08,1.0
ECO10326,5774.7,9.17,11.05,172.409,9.968,5774.7,1.09,1.0
ECO10327,5245.8,8.65,10.78,172.552,3.801,5245.8,1.31,1.0
ECO10328,6265.1,10.31,12.23,174.826,9.952,6187.3,1.13,1.0
ECO10329,6105.1,8.87,10.81,175.587,10.086,6105.1,1.2,1.0
ECO10330,6294.9,9.51,12.89,175.627,8.868,6288.2,1.05,1.0
ECO10331,6196.9,9.05,11.73,176.485,9.734,6290.9,1.22,1.0
ECO10332,6418.4,9.03,11.73,176.511,9.756,6290.9,1.2,1.0
ECO10333,5574.0,8.73,10.78,176.578,10.972,5574.0,1.31,1.0
ECO10334,6807.3,9.19,10.92,181.564,9.697,6807.3,1.06,1.0
ECO10335,2571.7,10.13,11.71,163.016,10.148,2571.7,1.05,1.0
ECO10336,7349.0,8.69,10.92,183.872,9.828,7349.0,1.15,1.0
ECO10337,7463.2,8.87,11.81,185.14,9.465,7443.5,1.23,1.0
ECO10338,6401.1,8.67,10.8,185.628,10.387,6401.1,1.28,1.0
ECO10339,7354.8,9.15,10.81,185.67,10.665,7354.8,1.24,1.0
ECO10340,7258.3,9.43,13.4,185.96,9.109,6823.3,1.01,1.0
ECO10341,6906.2,8.71,10.8,185.967,9.601,6906.2,1.27,1.0
ECO10342,6909.8,9.27,11.01,186.008,8.923,6909.8,1.06,1.0
ECO10343,6386.2,9.09,13.4,186.09,9.308,6823.3,1.12,1.0
ECO10344,6591.5,10.03,13.4,186.121,9.361,6823.3,1.14,1.0
ECO10345,7281.7,9.33,13.3,186.247,45.969,7174.4,1.07,1.0
ECO10346,5337.4,9.53,11.25,163.041,12.796,5337.4,1.08,1.0
ECO10347,6743.9,10.21,13.4,186.264,9.373,6823.3,1.09,1.0
ECO10348,7271.6,9.23,13.34,186.632,8.976,7176.0,1.1,1.0
ECO10349,6754.5,9.09,13.34,186.637,9.05,7176.0,1.16,1.0
ECO10350,7040.8,9.55,11.06,186.932,44.817,7040.8,1.08,1.0
ECO10351,7214.0,9.27,11.57,187.176,44.098,7204.9,1.05,1.0
ECO10352,6757.7,8.89,10.9,187.578,8.966,6757.7,1.15,1.0
ECO10353,7298.2,8.51,10.78,188.148,11.116,7298.2,1.35,1.0
ECO10354,7365.8,8.57,10.8,189.444,9.869,7365.8,1.3,1.0
ECO10355,7071.8,9.33,11.08,194.664,4.393,7071.8,1.07,1.0
ECO10356,5595.2,9.09,10.85,216.967,40.63,5595.2,1.1,1.0
ECO10357,5363.2,10.83,12.16,163.028,-0.561,5363.2,1.01,1.0
ECO10358,7452.1,8.55,10.83,224.641,42.5,7452.1,1.25,1.0
ECO10359,5076.7,9.07,11.22,225.658,41.853,5062.2,1.05,1.0
ECO10360,5325.6,8.87,10.97,226.77,42.183,5325.6,1.14,1.0
ECO10361,6127.0,9.95,11.19,235.902,43.98,6127.0,1.05,1.0
ECO10362,6110.8,8.49,10.8,237.385,44.2,6110.8,1.31,1.0
ECO10363,7097.2,9.57,11.66,201.716,26.591,7062.5,1.08,1.0
ECO10364,5561.4,8.79,10.94,130.922,28.623,5561.4,1.09,1.0
ECO10365,6480.1,8.85,10.86,134.916,29.689,6480.1,1.17,1.0
ECO10366,5270.7,9.75,11.09,137.023,8.511,5270.7,1.02,1.0
ECO10367,5012.3,8.91,11.05,138.896,10.467,5042.2,1.08,1.0
ECO10368,5743.7,9.37,11.36,163.12,45.889,5773.3,1.08,1.0
ECO10369,6784.6,10.01,11.23,139.045,33.53,6784.6,1.04,1.0
ECO10370,6644.8,9.53,13.89,139.298,34.253,6780.8,1.06,1.0
ECO10371,6821.1,9.51,11.0,139.399,33.654,6821.1,1.06,1.0
ECO10372,6642.0,9.15,13.89,139.437,34.157,6780.8,1.03,1.0
ECO10373,6359.0,10.05,11.71,139.474,33.838,6462.7,1.05,1.0
ECO10374,6931.9,9.13,11.76,139.604,34.862,6880.9,1.39,1.0
ECO10375,6813.5,8.91,13.89,139.61,34.132,6780.8,1.52,1.0
ECO10376,6910.9,8.99,13.89,139.612,34.036,6780.8,1.02,1.0
ECO10377,6636.8,9.21,13.89,139.73,34.035,6780.8,1.1,1.0
ECO10378,7070.3,9.19,13.89,139.88,33.648,6780.8,1.14,1.0
ECO10379,6358.1,10.39,12.3,163.108,10.547,6395.9,1.01,1.0
ECO10380,7018.2,9.21,11.18,139.966,32.664,6893.7,1.08,1.0
ECO10381,7385.9,8.99,12.01,140.023,33.385,7047.1,1.03,1.0
ECO10382,6155.1,10.13,13.89,140.036,33.662,6780.8,1.12,1.0
ECO10383,7330.9,9.29,12.22,140.2,35.373,7394.5,1.11,1.0
ECO10384,6818.5,9.87,11.18,140.243,34.862,6818.5,1.08,1.0
ECO10385,6888.3,9.95,11.25,140.255,33.127,6888.3,1.1,1.0
ECO10386,6711.4,9.11,11.47,140.389,34.341,6711.4,1.15,1.0
ECO10387,7051.7,8.77,12.65,140.429,33.364,7158.3,1.31,1.0
ECO10388,7315.3,8.91,11.16,140.447,34.803,7392.4,1.13,1.0
ECO10389,7058.5,9.79,11.35,140.992,32.664,7126.5,1.06,1.0
ECO10390,3559.5,10.67,11.74,135.06,3.178,3559.5,1.06,1.0
ECO10391,6029.9,9.69,13.47,163.107,8.557,6361.0,1.07,1.0
ECO10392,5153.6,8.91,11.0,141.918,34.533,5153.6,1.14,1.0
ECO10393,5424.9,8.91,10.95,142.173,35.171,5424.9,1.08,1.0
ECO10394,6668.2,9.81,11.16,144.206,35.315,6668.2,1.05,1.0
ECO10395,6734.9,9.87,11.3,144.526,36.039,6773.0,1.08,1.0
ECO10396,3080.4,9.89,11.17,144.643,8.888,3080.4,1.07,1.0
ECO10397,5553.7,8.89,10.78,144.697,10.034,5553.7,1.29,1.0
ECO10398,5693.7,8.59,11.48,144.779,33.896,5719.9,1.23,1.0
ECO10399,6277.0,9.81,11.11,145.187,10.11,6277.0,1.01,1.0
ECO10400,6523.9,8.87,12.52,145.247,11.671,6378.9,1.14,1.0
ECO10401,5383.0,9.29,10.94,145.255,10.945,5383.0,1.05,1.0
ECO10402,6841.6,10.85,12.27,163.199,49.612,6858.8,1.01,1.0
ECO10403,6530.2,9.13,12.31,145.398,12.199,6631.7,1.06,1.0
ECO10404,6707.8,9.07,11.21,145.442,11.889,6707.8,1.14,1.0
ECO10405,5030.7,9.61,11.41,146.036,11.254,4980.5,1.0,1.0
ECO10406,6695.2,9.55,11.89,146.216,36.231,6606.2,1.15,1.0
ECO10407,5497.1,8.51,10.79,147.547,11.308,5497.1,1.34,1.0
ECO10408,6499.5,9.05,10.92,147.584,36.08,6499.5,1.04,1.0
ECO10409,6695.3,8.61,10.8,149.094,35.539,6695.3,1.31,1.0
ECO10410,5186.6,9.13,10.83,149.618,11.303,5186.6,1.14,1.0
ECO10411,7229.8,9.09,12.44,149.958,13.027,7072.2,1.15,1.0
ECO10412,6520.2,9.81,11.13,150.592,37.385,6520.2,1.06,1.0
ECO10413,6410.4,10.39,11.82,163.115,8.094,6454.6,1.04,1.0
ECO10414,7179.4,9.31,10.96,153.301,39.221,7179.4,1.04,1.0
ECO10415,6754.9,9.81,11.15,153.315,10.261,6754.9,1.05,1.0
ECO10416,6757.7,8.53,14.09,153.338,38.633,6626.4,1.4,1.0
ECO10417,6956.0,9.63,14.09,153.434,38.714,6626.4,1.06,1.0
ECO10418,7431.5,9.71,12.39,153.45,38.636,7353.7,1.0,1.0
ECO10419,6675.1,10.01,11.29,154.622,10.014,6675.1,1.13,1.0
ECO10420,4265.2,8.65,10.81,155.441,38.547,4265.2,1.24,1.0
ECO10421,7466.9,8.57,10.77,157.832,43.988,7466.9,1.41,1.0
ECO10422,6875.5,8.65,10.95,157.895,44.889,6912.4,1.19,1.0
ECO10423,5577.2,10.01,11.23,157.993,11.606,5577.2,1.08,1.0
ECO10424,6433.7,10.61,12.3,163.12,10.489,6395.9,1.06,1.0
ECO10425,7318.6,9.55,11.26,158.247,44.311,7318.6,1.16,1.0
ECO10426,6641.2,9.83,11.49,158.56,13.308,6523.5,1.09,1.0
ECO10427,7425.3,8.63,10.79,160.099,43.786,7425.3,1.3,1.0
ECO10428,6132.2,9.25,11.19,160.227,14.534,6132.2,1.14,1.0
ECO10429,7266.8,8.65,10.87,162.381,42.571,7266.8,1.17,1.0
ECO10430,7125.9,8.95,10.87,163.61,44.854,7125.9,1.14,1.0
ECO10431,5798.1,8.93,11.1,163.623,45.685,5811.8,1.14,1.0
ECO10432,6839.2,9.07,11.9,163.64,46.525,6753.4,1.15,1.0
ECO10433,7396.9,9.39,11.7,164.627,40.875,7307.2,1.06,1.0
ECO10434,7083.0,8.91,10.97,164.907,11.648,7083.0,1.13,1.0
ECO10435,6003.3,9.67,11.33,163.121,7.904,6003.3,1.14,1.0
ECO10436,7439.4,8.53,10.77,164.961,43.97,7439.4,1.41,1.0
ECO10437,6460.5,9.61,11.02,165.095,44.957,6460.5,1.0,1.0
ECO10438,7466.0,8.87,10.84,165.673,44.063,7466.0,1.19,1.0
ECO10439,6667.7,9.35,13.22,166.188,45.157,6550.2,1.09,1.0
ECO10440,7459.9,9.63,11.08,166.504,44.07,7459.9,1.06,1.0
ECO10441,6269.2,8.75,11.02,166.66,43.396,6359.5,1.27,1.0
ECO10442,7248.9,9.63,12.27,166.833,46.374,7322.2,1.05,1.0
ECO10443,7451.9,8.65,10.79,166.834,42.675,7451.9,1.39,1.0
ECO10444,7264.5,9.33,12.27,166.871,46.354,7322.2,1.1,1.0
ECO10445,7360.9,8.95,12.27,166.878,46.351,7322.2,1.06,1.0
ECO10446,6379.0,10.21,11.92,163.13,7.225,6379.0,1.03,1.0
ECO10447,7445.0,9.17,10.91,167.087,45.76,7445.0,1.1,1.0
ECO10448,7445.8,9.51,11.04,167.849,45.692,7445.8,1.01,1.0
ECO10449,7318.0,8.53,11.37,169.286,45.713,7319.4,1.34,1.0
ECO10450,7297.3,8.45,11.37,169.388,45.672,7319.4,1.25,1.0
ECO10451,6426.9,8.71,10.83,170.061,42.233,6426.9,1.21,1.0
ECO10452,5842.1,9.27,10.99,170.416,11.49,5842.1,1.05,1.0
ECO10453,7331.7,9.29,11.07,171.162,44.981,7331.7,1.12,1.0
ECO10454,7378.7,8.73,10.85,172.382,44.438,7378.7,1.19,1.0
ECO10455,7260.3,9.29,11.13,172.538,43.414,7260.3,1.12,1.0
ECO10456,7401.9,8.49,11.66,172.729,44.11,7387.1,1.37,1.0
ECO10457,5631.3,9.83,11.63,163.266,4.632,5624.7,1.11,1.0
ECO10458,6082.9,9.35,10.98,173.813,12.854,6082.9,1.03,1.0
ECO10459,7266.6,8.77,10.9,176.198,43.016,7266.6,1.16,1.0
ECO10460,2859.2,9.05,10.91,176.517,11.581,2859.2,1.11,1.0
ECO10461,6707.8,8.63,10.77,178.692,13.17,6707.8,1.36,1.0
ECO10462,7339.2,8.61,10.83,179.783,44.753,7339.2,1.23,1.0
ECO10463,7267.8,8.83,10.87,180.692,46.159,7267.8,1.14,1.0
ECO10464,7186.1,9.03,12.22,182.266,41.487,7022.8,1.12,1.0
ECO10465,7113.4,9.63,12.22,182.322,41.594,7022.8,1.05,1.0
ECO10466,6993.4,9.57,11.74,182.857,44.436,6973.6,1.09,1.0
ECO10467,6934.1,9.47,11.06,183.06,12.606,6934.1,1.09,1.0
ECO10468,6254.7,10.19,12.26,163.31,26.886,6351.1,1.15,1.0
ECO10469,7041.2,8.95,10.98,183.093,44.279,7041.2,1.08,1.0
ECO10470,7339.8,9.29,12.47,183.24,46.755,7288.1,1.07,1.0
ECO10471,7442.5,9.65,11.34,183.327,47.64,7442.5,1.07,1.0
ECO10472,6099.6,8.29,10.81,183.373,11.682,6099.6,1.34,1.0
ECO10473,7266.6,9.47,10.96,183.735,47.518,7266.6,1.02,1.0
ECO10474,7310.2,9.99,11.36,184.428,13.38,7347.8,1.08,1.0
ECO10475,7422.5,9.13,11.54,184.753,12.89,7313.9,1.1,1.0
ECO10476,5697.1,9.57,11.22,188.717,47.376,5697.1,1.13,1.0
ECO10477,7404.1,8.45,10.76,189.515,47.576,7404.1,1.52,1.0
ECO10478,7234.4,9.89,11.22,189.691,42.737,7234.4,1.06,1.0
ECO10479,6537.6,10.71,11.93,163.305,16.235,6537.6,1.03,1.0
ECO10480,6309.6,8.99,10.94,192.295,14.808,6309.6,1.12,1.0
ECO10481,6371.8,8.67,10.9,193.041,15.113,6406.9,1.35,1.0
ECO10482,7336.0,10.11,11.43,195.661,45.444,7333.5,1.13,1.0
ECO10483,7331.0,8.65,11.43,195.7,45.477,7333.5,1.17,1.0
ECO10484,6615.1,8.87,10.88,195.858,15.331,6615.1,1.14,1.0
ECO10485,7300.0,8.71,10.93,197.706,11.508,7300.0,1.16,1.0
ECO10486,6813.4,8.91,10.98,198.448,13.679,6813.4,1.14,1.0
ECO10487,7456.9,9.83,11.79,198.824,13.102,7455.9,1.07,1.0
ECO10488,7436.4,9.31,11.28,198.877,12.873,7424.5,1.0,1.0
ECO10489,6673.0,10.67,12.45,163.499,49.66,6684.5,1.01,1.0
ECO10490,7428.5,9.37,11.25,200.137,12.823,7428.5,1.08,1.0
ECO10491,7398.4,10.01,11.25,200.867,12.919,7398.4,1.07,1.0
ECO10492,7285.7,9.53,11.06,200.98,11.97,7285.7,1.07,1.0
ECO10493,6878.4,9.19,10.97,201.132,11.77,6878.4,1.08,1.0
ECO10494,7233.7,9.49,11.09,201.16,12.144,7233.7,1.11,1.0
ECO10495,6692.6,8.83,11.05,201.592,11.973,6802.3,1.2,1.0
ECO10496,6307.2,10.05,11.29,201.592,12.609,6307.2,1.05,1.0
ECO10497,6912.0,9.37,11.05,201.713,12.037,6802.3,1.03,1.0
ECO10498,7140.7,10.11,11.4,201.855,11.884,7140.7,1.08,1.0
ECO10499,6490.3,8.81,11.5,201.961,12.453,6466.0,1.26,1.0
ECO10500,5077.1,9.69,11.31,130.777,26.806,5077.1,1.09,1.0
ECO10501,3812.7,9.31,11.49,135.133,17.379,3776.1,1.14,1.0
ECO10502,6696.0,10.55,12.45,163.502,49.605,6684.5,1.03,1.0
ECO10503,6840.9,9.87,11.17,202.02,11.694,6840.9,1.05,1.0
ECO10504,6575.0,9.97,11.24,202.041,11.444,6575.0,1.05,1.0
ECO10505,6767.8,10.27,11.52,202.083,10.918,6767.8,1.08,1.0
ECO10506,7015.2,9.99,13.85,202.095,11.448,6822.9,1.15,1.0
ECO10507,6152.0,9.81,11.12,202.104,11.79,6152.0,1.01,1.0
ECO10508,6888.1,9.85,11.22,202.133,12.444,6888.1,1.06,1.0
ECO10509,6900.5,9.97,11.49,202.149,12.066,6931.5,1.05,1.0
ECO10510,6962.6,9.97,11.49,202.166,11.993,6931.5,1.07,1.0
ECO10511,7278.9,9.25,13.85,202.178,11.575,6822.9,1.12,1.0
ECO10512,7392.7,9.93,13.85,202.178,11.625,6822.9,1.06,1.0
ECO10513,6810.1,10.41,11.87,163.57,49.038,6776.4,1.12,1.0
ECO10514,6088.3,9.63,11.21,202.203,11.032,6088.3,1.09,1.0
ECO10515,7110.5,8.87,13.85,202.208,11.511,6822.9,1.15,1.0
ECO10516,7117.4,10.51,13.85,202.218,11.756,6822.9,1.07,1.0
ECO10517,6342.4,8.93,13.85,202.249,11.542,6822.9,1.21,1.0
ECO10518,7182.4,9.75,13.85,202.271,11.751,6822.9,1.16,1.0
ECO10519,6666.4,9.49,13.85,202.312,11.6,6822.9,1.05,1.0
ECO10520,7293.7,9.27,10.87,202.319,12.489,7293.7,1.11,1.0
ECO10521,6826.4,10.17,11.71,202.356,12.044,6946.2,1.05,1.0
